"SpecCode","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
48412,"Chirostoma labarcae","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
48416,"Chirostoma lucius","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
53598,"Chirostoma melanoccus","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
48409,"Chirostoma patzcuaro","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
50261,"Chirostoma promelas","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
57841,"Chirostoma reseratum","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
50262,"Chirostoma riojai","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
48358,"Chirostoma sphyraena","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
57237,"Chirostoma zirahuen","Chirostoma","Menidiinae","Atherinopsidae","Atheriniformes","Teleostei","Osteichthyes"
11733,"Chirostomias pliopterus","Chirostomias","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
6086,"Chitala blanci","Chitala","Notopterinae","Notopteridae","Osteoglossiformes","Teleostei","Osteichthyes"
62903,"Chitala borneensis","Chitala","Notopterinae","Notopteridae","Osteoglossiformes","Teleostei","Osteichthyes"
2078,"Chitala chitala","Chitala","Notopterinae","Notopteridae","Osteoglossiformes","Teleostei","Osteichthyes"
62904,"Chitala hypselonotus","Chitala","Notopterinae","Notopteridae","Osteoglossiformes","Teleostei","Osteichthyes"
8765,"Chitala lopis","Chitala","Notopterinae","Notopteridae","Osteoglossiformes","Teleostei","Osteichthyes"
27034,"Chitala ornata","Chitala","Notopterinae","Notopteridae","Osteoglossiformes","Teleostei","Osteichthyes"
7907,"Chlorurus atrilunula","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
4976,"Chlorurus bleekeri","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
5542,"Chlorurus bowersi","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
25677,"Chlorurus capistratoides","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
7909,"Chlorurus cyanescens","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
7910,"Chlorurus enneacanthus","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
5547,"Chlorurus frontalis","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
14382,"Chlorurus genazonatus","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
4979,"Chlorurus gibbus","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
4978,"Chlorurus japanensis","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
60479,"Chlorurus microrhinos","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
8394,"Chlorurus oedema","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
7829,"Chlorurus perspicillatus","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
47069,"Chlorurus rhakoura","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
5556,"Chlorurus sordidus","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
66478,"Chlorurus spilurus","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
12833,"Chlorurus strongylocephalus","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
4977,"Chlorurus troschelii","Chlorurus","Scarinae","Scaridae","Eupercaria/misc","Teleostei","Osteichthyes"
52187,"Chocoheros microlepis","Chocoheros","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
25182,"Chonerhinos naritus","Chonerhinos","Tetraodontinae","Tetraodontidae","Tetraodontiformes","Teleostei","Osteichthyes"
26988,"Choridactylus lineatus","Choridactylus","Choridactylinae","Synanceiidae","Perciformes/Scorpaenoidei","Teleostei","Osteichthyes"
6387,"Choridactylus multibarbus","Choridactylus","Choridactylinae","Synanceiidae","Perciformes/Scorpaenoidei","Teleostei","Osteichthyes"
16867,"Choridactylus natalensis","Choridactylus","Choridactylinae","Synanceiidae","Perciformes/Scorpaenoidei","Teleostei","Osteichthyes"
58166,"Choridactylus striatus","Choridactylus","Choridactylinae","Synanceiidae","Perciformes/Scorpaenoidei","Teleostei","Osteichthyes"
23222,"Chorisochismus dentex","Chorisochismus","Chorisochisminae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
57852,"Chortiheros wesseli","Chortiheros","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
8634,"Chromidotilapia cavalliensis","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
60335,"Chromidotilapia elongata","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
8159,"Chromidotilapia guntheri","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
8161,"Chromidotilapia kingsleyae","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
8162,"Chromidotilapia linkei","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
60336,"Chromidotilapia mamonekenei","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
61540,"Chromidotilapia melaniae","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
60337,"Chromidotilapia mrac","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
61541,"Chromidotilapia nana","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
63519,"Chromidotilapia regani","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
8163,"Chromidotilapia schoutedeni","Chromidotilapia","Pseudocrenilabrinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
63693,"Chrysichthys acsiorum","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9289,"Chrysichthys aluuensis","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9290,"Chrysichthys ansorgii","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
2443,"Chrysichthys auratus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9293,"Chrysichthys bocagii","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9294,"Chrysichthys brachynema","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9295,"Chrysichthys brevibarbis","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9296,"Chrysichthys cranchii","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
56804,"Chrysichthys dageti","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9297,"Chrysichthys delhezi","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9361,"Chrysichthys dendrophorus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9335,"Chrysichthys depressus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9298,"Chrysichthys duttoni","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9304,"Chrysichthys habereri","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9305,"Chrysichthys helicophagus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
12285,"Chrysichthys hildae","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
2444,"Chrysichthys johnelsi","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9307,"Chrysichthys laticeps","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
12815,"Chrysichthys levequei","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9308,"Chrysichthys longibarbis","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9309,"Chrysichthys longidorsalis","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9311,"Chrysichthys longipinnis","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9312,"Chrysichthys mabusi","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9313,"Chrysichthys macropterus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
2441,"Chrysichthys maurus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
2440,"Chrysichthys nigrodigitatus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9310,"Chrysichthys nyongensis","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9314,"Chrysichthys ogooensis","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9315,"Chrysichthys okae","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9316,"Chrysichthys ornatus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
60382,"Chrysichthys polli","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
64761,"Chrysichthys praecox","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9319,"Chrysichthys punctatus","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9320,"Chrysichthys rueppelli","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9321,"Chrysichthys sharpii","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
2442,"Chrysichthys teugelsi","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9324,"Chrysichthys thonneri","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9325,"Chrysichthys thysi","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
64268,"Chrysichthys turkana","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9326,"Chrysichthys uniformis","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
9328,"Chrysichthys wagenaari","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
2445,"Chrysichthys walkeri","Chrysichthys","Claroteinae","Claroteidae","Siluriformes","Teleostei","Osteichthyes"
66382,"Chrysobrycon eliasi","Chrysobrycon","Stevardiinae","Characidae","Characiformes","Teleostei","Osteichthyes"
68962,"Chrysobrycon guahibo","Chrysobrycon","Stevardiinae","Characidae","Characiformes","Teleostei","Osteichthyes"
51146,"Chrysobrycon hesperus","Chrysobrycon","Stevardiinae","Characidae","Characiformes","Teleostei","Osteichthyes"
51147,"Chrysobrycon myersi","Chrysobrycon","Stevardiinae","Characidae","Characiformes","Teleostei","Osteichthyes"
67627,"Chrysobrycon yoliae","Chrysobrycon","Stevardiinae","Characidae","Characiformes","Teleostei","Osteichthyes"
55421,"Chuanchia labiosa","Chuanchia","Schizopygopsinae","Cyprinidae","Cypriniformes","Teleostei","Osteichthyes"
26796,"Chuco godmanni","Chuco","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
26797,"Chuco intermedium","Chuco","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
28205,"Chuco microphthalmus","Chuco","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
46777,"Cichla intermedia","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62996,"Cichla jariina","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62991,"Cichla kelberi","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62988,"Cichla melaniae","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62993,"Cichla mirianae","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
13270,"Cichla monoculus","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62989,"Cichla nigromaculata","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
457,"Cichla ocellaris","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
46779,"Cichla orinocensis","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62997,"Cichla pinima","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62994,"Cichla piquiti","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62992,"Cichla pleiozona","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
6461,"Cichla temensis","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62995,"Cichla thyrorus","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
62998,"Cichla vazzoleri","Cichla","Cichlinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
25778,"Cichlasoma amazonarum","Cichlasoma","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
46781,"Cichlasoma araguaiense","Cichlasoma","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
3613,"Cichlasoma bimaculatum","Cichlasoma","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
26732,"Cichlasoma boliviense","Cichlasoma","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
46784,"Cichlasoma dimerus","Cichlasoma","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
57875,"Cichlasoma geddesi","Cichlasoma","Cichlasomatinae","Cichlidae","Cichliformes","Teleostei","Osteichthyes"
59103,"Congrhynchus talabonoides","Congrhynchus","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
47150,"Congriscus maldivensis","Congriscus","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
63061,"Congriscus marquesaensis","Congriscus","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
25824,"Congriscus megastoma","Congriscus","Congrinae","Congridae","Anguilliformes","Teleostei","Osteichthyes"
46063,"Corydoras evelynae","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
68245,"Corydoras eversi","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46064,"Corydoras filamentosus","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46065,"Corydoras flaveolus","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46066,"Corydoras fowleri","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
70262,"Corydoras froehlichi","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
69466,"Corydoras fulleri","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46067,"Corydoras garbei","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
57890,"Corydoras geoffroy","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46068,"Corydoras geryi","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
65539,"Corydoras gladysae","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46070,"Corydoras gomezi","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
12171,"Corydoras gossei","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46079,"Corydoras gracilis","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
12172,"Corydoras griseus","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
67315,"Corydoras gryphus","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
12176,"Corydoras guapore","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46082,"Corydoras guianensis","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46083,"Corydoras habrosus","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
12177,"Corydoras haraldschultzi","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
12178,"Corydoras hastatus","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
70005,"Corydoras hephaestus","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46097,"Corydoras heteromorphus","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
46098,"Corydoras imitator","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
53684,"Corydoras incolicana","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
63077,"Corydoras isbrueckeri","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
10923,"Corydoras julii","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
56533,"Corydoras kanei","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
69042,"Corydoras knaacki","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
49840,"Corydoras lacerdai","Corydoras","Corydoradinae","Callichthyidae","Siluriformes","Teleostei","Osteichthyes"
